name,wins,losses,wlr,f_year,l_year,career_duration,dfs,aces,svpt,1stIn,1stWon,2ndWon,SvGms,bpSaved,bpFaced,hand,birthdate,country,gender,total_matches,serve_games_won,serve_game_won%,break_points_saved%,breakpoints_permatch,ace_dominance
Milos Sekulic,0,1,0.0,2013,2013,1,5.0,2.0,55.0,27.0,16.0,10.0,7.0,4.0,8.0,R,1989-11-04,SWE,male,1,3.0,42.857,50.0,8.0,3.636
Lee Merry,0,1,0.0,1974,1974,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,,USA,male,1,0.0,,,0.0,
Geoff Bluett,1,2,33.333,1968,1968,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1941-05-20,GBR,male,3,0.0,,,0.0,
Alexey Vatutin,2,4,33.333,2018,2019,2,26.0,7.0,560.0,344.0,211.0,93.0,80.0,28.0,60.0,U,1992-10-27,RUS,male,6,48.0,60.0,46.667,10.0,1.25
Yung Yan Lin,0,1,0.0,1975,1975,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,,TPE,male,1,0.0,,,0.0,
Gustavo Ramirez,4,7,36.364,2003,2014,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1986-01-05,PAR,male,11,0.0,,,0.0,
Welry Fritz,6,11,35.294,1978,1980,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1951-02-19,CAN,male,17,0.0,,,0.0,
Fernando Gonzalez,357,192,65.027,1998,2012,15,2046.0,3473.0,41285.0,25224.0,18687.0,8283.0,6533.0,1962.0,3084.0,R,1980-07-29,CHI,male,549,5411.0,82.826,63.619,5.617,8.412
Lawson Duncan,102,104,49.515,1984,1991,8,0.0,2.0,141.0,109.0,67.0,14.0,19.0,9.0,15.0,R,1964-10-26,USA,male,206,13.0,68.421,60.0,0.073,1.418
Greg Rusedski,347,247,58.418,1992,2006,15,2611.0,5980.0,46835.0,27206.0,21510.0,10092.0,7316.0,2033.0,3095.0,L,1973-09-06,GBR,male,594,6254.0,85.484,65.687,5.21,12.768
Marcelo Filippini,245,241,50.412,1985,2000,16,563.0,510.0,22041.0,14648.0,9339.0,3694.0,3367.0,1379.0,2379.0,R,1967-08-04,URU,male,486,2367.0,70.3,57.966,4.895,2.314
Christian Janssens,0,1,0.0,1968,1968,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,,BEL,male,1,0.0,,,0.0,
Matt Reid,0,1,0.0,2013,2013,1,7.0,12.0,85.0,51.0,34.0,12.0,13.0,7.0,12.0,R,1990-07-17,AUS,male,1,8.0,61.538,58.333,12.0,14.118
J Frederick,0,1,0.0,1974,1974,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,,USA,male,1,0.0,,,0.0,
Marco Aurelio Nunez,0,1,0.0,2011,2011,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,1993-05-21,MEX,male,1,0.0,,,0.0,
Marco Aurelio Nunez,0,1,0.0,2011,2011,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,1993-05-21,MEX,male,1,0.0,,,0.0,
Robert Machan,17,33,34.0,1970,1983,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,,HUN,male,50,0.0,,,0.0,
Robert Machan,17,33,34.0,1970,1983,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1948-10-18,HUN,male,50,0.0,,,0.0,
Maurice Pollock,0,2,0.0,1968,1971,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,,IRL,male,2,0.0,,,0.0,
Ivo Heuberger,27,67,28.723,1997,2005,9,327.0,566.0,6643.0,3434.0,2436.0,1476.0,1003.0,401.0,688.0,R,1976-02-19,SUI,male,94,716.0,71.386,58.285,7.319,8.52
Tarmo Jokinen,1,1,50.0,1968,1968,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1946-11-03,FIN,male,2,0.0,,,0.0,
Sever Muresan,2,3,40.0,1970,1973,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1948-10-23,ROU,male,5,0.0,,,0.0,
Gustavo Tiberti,12,27,30.769,1980,1986,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1959-12-11,ARG,male,39,0.0,,,0.0,
Harald Neuner,0,2,0.0,1973,1974,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1954-04-04,GER,male,2,0.0,,,0.0,
E Topham,0,1,0.0,1974,1974,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,,,male,1,0.0,,,0.0,
Ergi Kirkin,0,2,0.0,2019,2021,3,7.0,7.0,153.0,82.0,47.0,31.0,23.0,9.0,21.0,R,1999-01-27,TUR,male,2,11.0,47.826,42.857,10.5,4.575
Wojceh Jamroz,0,1,0.0,1986,1986,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1967-03-23,POL,male,1,0.0,,,0.0,
Gabriel Urpi,43,67,39.091,1978,1987,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1961-08-16,ESP,male,110,0.0,,,0.0,
Rolf Hertzog,1,4,20.0,1986,1988,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1968-04-25,SUI,male,5,0.0,,,0.0,
Luca Bottazzi,5,12,29.412,1981,1985,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1963-04-01,ITA,male,17,0.0,,,0.0,
Mike Machette,22,63,25.882,1968,1979,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1951-01-27,USA,male,85,0.0,,,0.0,
R Blanco,0,2,0.0,1971,1972,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,,UNK,male,2,0.0,,,0.0,
Gabriel Monroy,1,1,50.0,1981,1981,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,,COL,male,2,0.0,,,0.0,
Anthony Fawcett,1,7,12.5,1971,1981,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,,RSA,male,8,0.0,,,0.0,
Thomas Muster,585,226,72.133,1984,2011,28,1275.0,1533.0,41422.0,25762.0,17753.0,8375.0,6374.0,2248.0,3569.0,L,1967-10-02,AUT,male,811,5053.0,79.275,62.987,4.401,3.701
Goran Bosalevski,0,2,0.0,1999,2008,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1978-04-10,HKG,male,2,0.0,,,0.0,
Istvan Gulyas,47,45,51.087,1968,1973,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1931-10-14,HUN,male,92,0.0,,,0.0,
Istvan Gulyas,47,45,51.087,1968,1973,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1931-10-13,UNK,male,92,0.0,,,0.0,
Milan Trneny,0,1,0.0,1991,1991,1,4.0,1.0,88.0,30.0,19.0,32.0,13.0,9.0,13.0,R,1971-03-06,CZE,male,1,9.0,69.231,69.231,13.0,1.136
Akshai Misra,0,1,0.0,1973,1973,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,,IND,male,1,0.0,,,0.0,
Guillermo Stevens,0,1,0.0,1982,1982,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1960-04-22,MEX,male,1,0.0,,,0.0,
Juan Balcells,41,47,46.591,1998,2003,6,185.0,449.0,6881.0,4910.0,3348.0,1045.0,1070.0,391.0,601.0,R,1975-06-20,ESP,male,88,860.0,80.374,65.058,6.83,6.525
Eric Taino,13,20,39.394,1999,2008,10,77.0,141.0,2059.0,1101.0,772.0,505.0,319.0,87.0,156.0,L,1975-03-18,PHI,male,33,250.0,78.37,55.769,4.727,6.848
Christoph Meyer,3,3,50.0,1970,1985,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,,SUI,male,6,0.0,,,0.0,
Nick Boyne,0,1,0.0,1974,1974,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,,NZL,male,1,0.0,,,0.0,
Abdel Majid Soudani,2,3,40.0,1983,1985,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1959-04-13,TUN,male,5,0.0,,,0.0,
Mike Kreiss,3,18,14.286,1968,1973,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,,USA,male,21,0.0,,,0.0,
Alexander Vasquez,0,2,0.0,2000,2001,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1976-09-12,GUA,male,2,0.0,,,0.0,
Andres Bucaro,0,2,0.0,2013,2014,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1990-11-26,GUA,male,2,0.0,,,0.0,
Mike Barr,0,1,0.0,1982,1982,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1956-06-27,USA,male,1,0.0,,,0.0,
Allan Burns,0,1,0.0,1971,1971,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,,UNK,male,1,0.0,,,0.0,
Gyorgy Balazs,2,2,50.0,2004,2011,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1985-07-24,HUN,male,4,0.0,,,0.0,
Tony Parun P071,3,19,13.636,1969,1980,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,,NZL,male,22,0.0,,,0.0,
Ian C Vermaak,0,1,0.0,1970,1970,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1933-03-28,RSA,male,1,0.0,,,0.0,
Mark Woodforde,273,267,50.556,1985,2000,16,1276.0,1674.0,29253.0,16858.0,11957.0,6125.0,4430.0,1675.0,2706.0,L,1965-09-23,AUS,male,540,3399.0,76.727,61.899,5.011,5.722
David Pate,149,137,52.098,1981,1995,15,113.0,165.0,2539.0,1560.0,1048.0,461.0,386.0,160.0,273.0,R,1962-04-16,USA,male,286,273.0,70.725,58.608,0.955,6.499
Dimitri Mazur,2,1,66.667,2000,2004,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1979-09-08,UZB,male,3,0.0,,,0.0,
Dinko Halachev,0,1,0.0,2014,2014,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1984-10-22,BUL,male,1,0.0,,,0.0,
John El Khoury,0,1,0.0,2006,2006,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1985-09-14,LIB,male,1,0.0,,,0.0,
D B Huges,0,1,0.0,1970,1970,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,,GBR,male,1,0.0,,,0.0,
Abdulla Hajji,0,3,0.0,2007,2010,4,6.0,0.0,129.0,83.0,41.0,7.0,22.0,5.0,21.0,U,1990-12-05,QAT,male,3,6.0,27.273,23.81,7.0,0.0
Thien Nguyen Hoang,3,3,50.0,2014,2016,3,19.0,12.0,281.0,154.0,101.0,65.0,42.0,18.0,31.0,R,1995-03-12,VIE,male,6,29.0,69.048,58.065,5.167,4.27
Khairuddin Baharom,0,2,0.0,1987,1987,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,,MAS,male,2,0.0,,,0.0,
Gabriel Markus,57,67,45.968,1988,1996,9,284.0,193.0,9039.0,5764.0,3756.0,1627.0,1364.0,508.0,890.0,R,1970-03-31,ARG,male,124,982.0,71.994,57.079,7.177,2.135
Jan Kodes,392,205,65.662,1968,1983,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1946-03-01,CZE,male,597,0.0,,,0.0,
Edison Mandarino,46,35,56.79,1968,1977,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1941-03-26,BRA,male,81,0.0,,,0.0,
Laith Azzouni,1,0,100.0,1992,1992,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1977-11-15,JOR,male,1,0.0,,,0.0,
Mohammed Ahmed Saleh,0,2,0.0,1990,1990,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1972-07-09,BRN,male,2,0.0,,,0.0,
V Skacel,0,1,0.0,1970,1970,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,,GBR,male,1,0.0,,,0.0,
Ian Pollard,0,1,0.0,1971,1971,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1953-06-14,AUS,male,1,0.0,,,0.0,
Mohammad Ghareeb,26,15,63.415,2001,2016,16,37.0,57.0,760.0,443.0,304.0,151.0,110.0,49.0,80.0,R,1980-07-22,KUW,male,41,79.0,71.818,61.25,1.951,7.5
Michael Joyce,45,59,43.269,1991,2003,13,381.0,369.0,8457.0,4826.0,3292.0,1737.0,1261.0,468.0,821.0,R,1973-02-01,USA,male,104,908.0,72.006,57.004,7.894,4.363
Hussain Akbari,2,4,33.333,1972,1974,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,,IRI,male,6,0.0,,,0.0,
Saketh Myneni,1,3,25.0,2016,2017,2,21.0,44.0,443.0,246.0,166.0,82.0,66.0,37.0,62.0,R,1987-10-19,IND,male,4,41.0,62.121,59.677,15.5,9.932
Enrique Bruix,0,1,0.0,1968,1968,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,,UNK,male,1,0.0,,,0.0,
Miloslav Lacek,0,4,0.0,1981,1984,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,1959-04-16,CZE,male,4,0.0,,,0.0,
Barry Smith,0,1,0.0,1971,1971,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,,NZL,male,1,0.0,,,0.0,
Pekka Saila,4,10,28.571,1970,1975,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,,FIN,male,14,0.0,,,0.0,
Nouhoun Sangare,2,2,50.0,1995,1998,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1975-06-03,CIV,male,4,0.0,,,0.0,
Hiroyuki Bamba,0,1,0.0,1979,1979,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,,JPN,male,1,0.0,,,0.0,
Carlos Salamanca,3,4,42.857,2003,2013,11,4.0,8.0,61.0,38.0,25.0,9.0,9.0,4.0,8.0,L,1983-01-15,COL,male,7,5.0,55.556,50.0,1.143,13.115
Madhusudhan Nair,0,1,0.0,1984,1984,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,,IND,male,1,0.0,,,0.0,
Walter Redondo,3,5,37.5,1981,1982,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,,USA,male,8,0.0,,,0.0,
Shozo Shiraishi,5,15,25.0,1975,1989,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1958-01-27,JPN,male,20,0.0,,,0.0,
Pete Sampras,620,180,77.5,1988,2002,15,2564.0,7249.0,56308.0,33484.0,27130.0,12008.0,8783.0,2084.0,3076.0,R,1971-08-12,USA,male,800,7791.0,88.705,67.75,3.845,12.874
Dishan Herath,1,3,25.0,1992,1992,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1974-04-21,SRI,male,4,0.0,,,0.0,
Seong Chan Hong,2,3,40.0,2015,2018,4,12.0,17.0,363.0,222.0,146.0,67.0,56.0,27.0,46.0,R,1997-06-30,KOR,male,5,37.0,66.071,58.696,9.2,4.683
Pavel Hutka,36,56,39.13,1974,1981,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1949-02-28,CZE,male,92,0.0,,,0.0,
Dinu Pescariu,31,59,34.444,1990,2001,12,179.0,173.0,5542.0,3693.0,2265.0,853.0,818.0,355.0,651.0,R,1974-04-12,ROU,male,90,522.0,63.814,54.531,7.233,3.122
Sam Barry,1,7,12.5,2012,2015,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1992-01-27,IRL,male,8,0.0,,,0.0,
Manuel De Sousa,1,3,25.0,1978,1983,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1958-05-17,POR,male,4,0.0,,,0.0,
Blaise Bicknell,1,1,50.0,2020,2020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,,USA,male,2,0.0,,,0.0,
Jenson Brooksby,1,2,33.333,2018,2019,2,7.0,14.0,330.0,198.0,125.0,59.0,51.0,25.0,44.0,U,2000-10-26,USA,male,3,32.0,62.745,56.818,14.667,4.242
Jesse Flores,0,2,0.0,2020,2020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1995-03-31,CAN,male,2,0.0,,,0.0,
U Calle,0,1,0.0,1976,1976,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,,UNK,male,1,0.0,,,0.0,
Thomaz Koch,118,110,51.754,1968,1983,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,1945-05-11,BRA,male,228,0.0,,,0.0,
Alois Beust,0,1,0.0,1994,1994,1,2.0,4.0,99.0,48.0,30.0,24.0,16.0,8.0,14.0,R,1970-02-08,FRA,male,1,10.0,62.5,57.143,14.0,4.04
Gerald Mild,4,4,50.0,1982,1987,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1962-04-08,AUT,male,8,0.0,,,0.0,
U Stebler,0,1,0.0,1970,1970,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,,UNK,male,1,0.0,,,0.0,
Anthony Hammond,2,8,20.0,1968,1973,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,,AUS,male,10,0.0,,,0.0,
Anthony Hammond,2,8,20.0,1968,1973,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1950-03-16,AUS,male,10,0.0,,,0.0,
Dusan Lojda,0,1,0.0,2010,2010,1,4.0,1.0,70.0,40.0,26.0,9.0,11.0,4.0,10.0,L,1988-03-08,CZE,male,1,5.0,45.455,40.0,10.0,1.429
Sergio Palmieri,5,14,26.316,1968,1971,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1945-11-28,ITA,male,19,0.0,,,0.0,
Mehdi Jdi,0,1,0.0,2015,2015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1988-12-13,MAR,male,1,0.0,,,0.0,
Emilio Montano,19,47,28.788,1973,1981,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1953-12-18,MEX,male,66,0.0,,,0.0,
Todd Widom,5,5,50.0,2004,2009,6,24.0,34.0,883.0,551.0,370.0,154.0,123.0,51.0,83.0,R,1983-04-24,USA,male,10,91.0,73.984,61.446,8.3,3.851
Yu Hui Lien,11,12,47.826,1990,1997,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1970-06-19,TPE,male,23,0.0,,,0.0,
Enrique Caviglia,2,8,20.0,1973,1977,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,,ARG,male,10,0.0,,,0.0,
Bernard Montrenaud,6,18,25.0,1968,1973,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,,FRA,male,24,0.0,,,0.0,
Thierry Pham,6,5,54.545,1984,1988,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1962-04-28,FRA,male,11,0.0,,,0.0,
Jorge Bardou,10,27,27.027,1983,1988,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1965-03-05,ESP,male,37,0.0,,,0.0,
Herve Bardot,0,1,0.0,1986,1986,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,,FRA,male,1,0.0,,,0.0,
Alexios Halebian,0,1,0.0,2017,2017,1,1.0,6.0,56.0,34.0,23.0,12.0,9.0,3.0,5.0,L,1994-06-08,USA,male,1,7.0,77.778,60.0,5.0,10.714
Chi Wan Kim,1,3,25.0,1992,1994,3,10.0,5.0,232.0,120.0,80.0,59.0,34.0,15.0,24.0,R,1968-10-01,KOR,male,4,25.0,73.529,62.5,6.0,2.155
Joe Meyers,3,5,37.5,1978,1982,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,,USA,male,8,0.0,,,0.0,
Eno Polo,7,15,31.818,1986,1994,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1967-05-30,KEN,male,22,0.0,,,0.0,
Tomas Zib,42,91,31.579,1998,2008,11,255.0,457.0,9520.0,5654.0,3784.0,1895.0,1450.0,559.0,978.0,R,1976-01-31,CZE,male,133,1031.0,71.103,57.157,7.353,4.8
M Munoz,0,1,0.0,1971,1971,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,,ESP,male,1,0.0,,,0.0,
Marek Marksoo,0,1,0.0,2013,2013,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1993-05-05,EST,male,1,0.0,,,0.0,
C Graham,0,1,0.0,1970,1970,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,,GBR,male,1,0.0,,,0.0,
Renzo Olivo,23,30,43.396,2014,2020,7,262.0,179.0,4411.0,2610.0,1742.0,854.0,654.0,282.0,484.0,R,1992-03-15,ARG,male,53,452.0,69.113,58.264,9.132,4.058
Nicolae Frunza,0,1,0.0,2018,2018,1,3.0,1.0,88.0,57.0,41.0,18.0,14.0,3.0,5.0,R,1997-11-15,ROU,male,1,12.0,85.714,60.0,5.0,1.136
Stephen Nugent,1,1,50.0,2003,2006,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1981-09-04,IRL,male,2,0.0,,,0.0,
Roger Knapp,4,5,44.444,1984,1985,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,1959-09-07,USA,male,9,0.0,,,0.0,
Davide Scala,7,12,36.842,1997,1999,3,49.0,53.0,1369.0,749.0,521.0,277.0,202.0,83.0,148.0,R,1972-01-02,ITA,male,19,137.0,67.822,56.081,7.789,3.871
Bart Wuyts,45,52,46.392,1988,1993,6,304.0,28.0,5689.0,4058.0,2333.0,659.0,844.0,389.0,756.0,R,1969-09-15,BEL,male,97,477.0,56.517,51.455,7.794,0.492
Roger Becker,0,1,0.0,1968,1968,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1934-02-06,GBR,male,1,0.0,,,0.0,
Tony Pickard,0,1,0.0,1968,1968,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1934-09-13,GBR,male,1,0.0,,,0.0,
Jonathan Eysseric,0,4,0.0,2007,2017,11,25.0,8.0,353.0,180.0,118.0,66.0,53.0,23.0,49.0,L,1990-05-27,FRA,male,4,27.0,50.943,46.939,12.25,2.266
Radoslaw Nijaki,1,1,50.0,2002,2003,2,6.0,2.0,38.0,20.0,12.0,8.0,3.0,7.0,8.0,R,1982-01-25,POL,male,2,2.0,66.667,87.5,4.0,5.263
Karl Coombes,2,9,18.182,1968,1974,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1947-12-17,AUS,male,11,0.0,,,0.0,
Francisco Clavet,382,320,54.416,1988,2003,16,1444.0,1168.0,49775.0,31702.0,20721.0,9325.0,7621.0,2791.0,4823.0,L,1968-10-24,ESP,male,702,5589.0,73.337,57.869,6.87,2.347
Nathan Pasha,0,1,0.0,2014,2014,1,10.0,6.0,60.0,29.0,21.0,10.0,10.0,0.0,4.0,U,1992-07-15,USA,male,1,6.0,60.0,0.0,4.0,10.0
Jose Antonio Sanchez De Luna,0,3,0.0,2005,2008,4,4.0,1.0,189.0,138.0,68.0,15.0,27.0,17.0,36.0,R,1984-10-18,ESP,male,3,8.0,29.63,47.222,12.0,0.529
Marcos Daniel,24,66,26.667,2002,2011,10,179.0,361.0,6158.0,3778.0,2488.0,1110.0,943.0,380.0,676.0,R,1978-07-04,BRA,male,90,647.0,68.611,56.213,7.511,5.862
Zoran Petkovic,1,1,50.0,1980,1982,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,,YUG,male,2,0.0,,,0.0,
Bertrand Lacombe,2,10,16.667,1988,1997,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,,HAI,male,12,0.0,,,0.0,
Tapio Nurminen,0,4,0.0,1994,1998,5,3.0,4.0,86.0,54.0,33.0,13.0,14.0,6.0,12.0,R,1975-10-12,FIN,male,4,8.0,57.143,50.0,3.0,4.651
Emil Ruusuvuori,14,15,48.276,2018,2021,4,115.0,139.0,2183.0,1425.0,999.0,368.0,346.0,102.0,184.0,R,1999-04-02,FIN,male,29,264.0,76.301,55.435,6.345,6.367
Benjamin Bonzi,4,5,44.444,2017,2021,5,22.0,46.0,793.0,455.0,316.0,155.0,126.0,50.0,86.0,U,1996-06-09,FRA,male,9,90.0,71.429,58.14,9.556,5.801
Vojtech Flegl,0,1,0.0,1989,1989,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1967-06-24,CZE,male,1,0.0,,,0.0,
Martijn Van Haasteren,3,4,42.857,2009,2011,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1980-09-12,AHO,male,7,0.0,,,0.0,
Leighton Alfred,0,1,0.0,1985,1985,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,1962-08-27,GBR,male,1,0.0,,,0.0,
Mervyn Webster,0,1,0.0,1969,1969,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,,RSA,male,1,0.0,,,0.0,
Brian Joelson,0,1,0.0,1993,1993,1,7.0,16.0,199.0,116.0,88.0,42.0,26.0,9.0,14.0,R,1961-09-30,USA,male,1,21.0,80.769,64.286,14.0,8.04
Fritz Don,0,1,0.0,1978,1978,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1956-05-13,NED,male,1,0.0,,,0.0,
Bob Alloo,0,5,0.0,1969,1970,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1949-05-07,USA,male,5,0.0,,,0.0,
Pierre Hugues Herbert,87,109,44.388,2013,2021,9,774.0,1702.0,16651.0,9830.0,7241.0,3455.0,2574.0,813.0,1303.0,R,1991-03-18,FRA,male,196,2084.0,80.963,62.394,6.648,10.222
Martin Strelba,39,59,39.796,1987,1993,7,93.0,100.0,2314.0,1313.0,853.0,454.0,354.0,129.0,251.0,R,1967-03-22,CZE,male,98,232.0,65.537,51.394,2.561,4.322
John Allgood,0,1,0.0,1968,1968,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,,USA,male,1,0.0,,,0.0,
Daniil Medvedev,167,84,66.534,2016,2021,6,844.0,1995.0,19009.0,11324.0,8455.0,3991.0,3042.0,890.0,1425.0,R,1996-02-11,RUS,male,251,2507.0,82.413,62.456,5.677,10.495
Denys Maasdorp,1,4,20.0,1982,1987,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1963-06-17,RSA,male,5,0.0,,,0.0,
